city,year,yearcount,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,outbreak_severity,cum_rain_prior_2_wks,cum_rain_prior_3_wks,cum_rain_prior_4_wks,cum_rain_prior_5_wks,cum_rain_prior_6_wks,cum_rain_prior_7_wks,cum_rain_prior_8_wks,cum_rain_prior_9_wks,cum_rain_prior_10_wks,cum_rain_prior_11_wks,cum_rain_prior_12_wks,cum_rain_prior_13_wks,cum_rain_prior_14_wks,cum_rain_prior_15_wks,cum_rain_prior_16_wks,cum_rain_prior_17_wks,cum_rain_prior_18_wks,cum_rain_prior_19_wks,cum_rain_prior_20_wks,cum_rain_prior_21_wks,cum_rain_prior_22_wks,cum_rain_prior_23_wks,cum_rain_prior_24_wks,avg_min_temp_prior_2_wks,avg_min_temp_prior_3_wks,avg_min_temp_prior_4_wks,avg_min_temp_prior_5_wks,avg_min_temp_prior_6_wks,avg_min_temp_prior_7_wks,avg_min_temp_prior_8_wks,avg_min_temp_prior_9_wks,avg_min_temp_prior_10_wks,avg_min_temp_prior_11_wks,avg_min_temp_prior_12_wks,avg_min_temp_prior_13_wks,avg_min_temp_prior_14_wks,avg_min_temp_prior_15_wks,avg_min_temp_prior_16_wks,avg_min_temp_prior_17_wks,avg_min_temp_prior_18_wks,avg_min_temp_prior_19_wks,avg_min_temp_prior_20_wks,avg_min_temp_prior_21_wks,avg_min_temp_prior_22_wks,avg_min_temp_prior_23_wks,avg_min_temp_prior_24_wks,avg_max_temp_prior_2_wks,avg_max_temp_prior_3_wks,avg_max_temp_prior_4_wks,avg_max_temp_prior_5_wks,avg_max_temp_prior_6_wks,avg_max_temp_prior_7_wks,avg_max_temp_prior_8_wks,avg_max_temp_prior_9_wks,avg_max_temp_prior_10_wks,avg_max_temp_prior_11_wks,avg_max_temp_prior_12_wks,avg_max_temp_prior_13_wks,avg_max_temp_prior_14_wks,avg_max_temp_prior_15_wks,avg_max_temp_prior_16_wks,avg_max_temp_prior_17_wks,avg_max_temp_prior_18_wks,avg_max_temp_prior_19_wks,avg_max_temp_prior_20_wks,avg_max_temp_prior_21_wks,avg_max_temp_prior_22_wks,avg_max_temp_prior_23_wks,avg_max_temp_prior_24_wks,avg_specific_humidity_prior_2_wks,avg_specific_humidity_prior_3_wks,avg_specific_humidity_prior_4_wks,avg_specific_humidity_prior_5_wks,avg_specific_humidity_prior_6_wks,avg_specific_humidity_prior_7_wks,avg_specific_humidity_prior_8_wks,avg_specific_humidity_prior_9_wks,avg_specific_humidity_prior_10_wks,avg_specific_humidity_prior_11_wks,avg_specific_humidity_prior_12_wks,avg_specific_humidity_prior_13_wks,avg_specific_humidity_prior_14_wks,avg_specific_humidity_prior_15_wks,avg_specific_humidity_prior_16_wks,avg_specific_humidity_prior_17_wks,avg_specific_humidity_prior_18_wks,avg_specific_humidity_prior_19_wks,avg_specific_humidity_prior_20_wks,avg_specific_humidity_prior_21_wks,avg_specific_humidity_prior_22_wks,avg_specific_humidity_prior_23_wks,avg_specific_humidity_prior_24_wks,avg_relative_humidity_prior_2_wks,avg_relative_humidity_prior_3_wks,avg_relative_humidity_prior_4_wks,avg_relative_humidity_prior_5_wks,avg_relative_humidity_prior_6_wks,avg_relative_humidity_prior_7_wks,avg_relative_humidity_prior_8_wks,avg_relative_humidity_prior_9_wks,avg_relative_humidity_prior_10_wks,avg_relative_humidity_prior_11_wks,avg_relative_humidity_prior_12_wks,avg_relative_humidity_prior_13_wks,avg_relative_humidity_prior_14_wks,avg_relative_humidity_prior_15_wks,avg_relative_humidity_prior_16_wks,avg_relative_humidity_prior_17_wks,avg_relative_humidity_prior_18_wks,avg_relative_humidity_prior_19_wks,avg_relative_humidity_prior_20_wks,avg_relative_humidity_prior_21_wks,avg_relative_humidity_prior_22_wks,avg_relative_humidity_prior_23_wks,avg_relative_humidity_prior_24_wks,avg_total_cases_2_wks,cum_total_cases_2_wks
iq,2007,8,26,6/25/2007,0.1534571,0.1744571,0.2022143,0.1292571,11.41,296.5714286,298.0142857,295.1785714,305,292.7,22.8,92.67142857,11.41,16.63142857,8.771428571,26.56666667,8.633333333,31.7,20.7,10.2,2,0,90.24,145.02,184.13,260.81,324.92,370.15,459.3,562.69,720.55,814.17,913.11,1010.15,1103.29,1253.62,1309.09,1426.16,1481.72,1507.42,1521.61,1583.41,1667.11,1762.58,1889.47,20.95,20.86666667,20.75,20.1,20.36666667,20.17142857,20.3375,20.41111111,20.57,20.70909091,20.75833333,20.9,20.94285714,20.99333333,21.0375,21.08823529,21.05,21.05789474,21.075,21.13809524,21.19090909,21.22608696,21.26666667,31.85,32.1,31.9,32.08,32.36666667,32.38571429,32.525,32.57777778,32.73,32.8,32.93333333,33.01538462,33.12857143,33.18,33.175,33.16470588,33.31111111,33.46315789,33.625,33.70952381,33.76818182,33.76086957,33.74583333,16.52714285,16.48095238,16.5425,16.382,16.60476191,16.46816327,16.61107143,16.71174603,16.851,16.91467532,17.0325,17.15263736,17.22846939,17.24457143,17.284375,17.3212605,17.24896825,17.17894737,17.10428571,17.11469388,17.17376623,17.23962733,17.27029762,93.36857143,92.73190476,92.47892857,91.83914286,92.34142857,92.26877551,92.61482143,92.70984127,92.99142857,93.1487013,93.34690476,93.53714286,93.54061225,93.36180952,93.559375,93.60579832,92.77134921,91.70157895,90.90671429,90.74591837,90.85454546,91.12161491,91.26851191,1.5,3
iq,2007,8,27,7/2/2007,0.1814429,0.2692286,0.1934571,0.2099429,1.59,296.8285714,298.1142857,292.1771429,305.8,290.2,1.4,78.07428571,1.59,13.80428571,12.22857143,25.9,10.56666667,32,19.6,32.15,3,0,13,91.83,146.61,185.72,262.4,326.51,371.74,460.89,564.28,722.14,815.76,914.7,1011.74,1104.88,1255.21,1310.68,1427.75,1483.31,1509.01,1523.2,1585,1668.7,1764.17,20.15,20.5,20.55,20.52,20.01666667,20.25714286,20.1,20.25555556,20.33,20.48181818,20.61666667,20.66923077,20.80714286,20.85333333,20.90625,20.95294118,21.00555556,20.97368421,20.985,21.0047619,21.06818182,21.12173913,21.15833333,31.85,31.9,32.075,31.92,32.06666667,32.31428571,32.3375,32.46666667,32.52,32.66363636,32.73333333,32.86153846,32.94285714,33.05333333,33.10625,33.10588235,33.1,33.24210526,33.39,33.54761905,33.63181818,33.69130435,33.6875,15.21785714,15.61952381,15.81178571,15.99485714,15.95238095,16.20469388,16.13517857,16.29920635,16.421,16.57402597,16.65547619,16.78417582,16.91346939,17.00019048,17.02955357,17.07966386,17.12587302,17.06766917,17.01021429,16.94714286,16.96422078,17.02726708,17.09648809,85.37285714,88.27047619,89.0675,89.598,89.545,90.30326531,90.49446428,90.99920635,91.24628571,91.63532468,91.8925,92.17208791,92.43265306,92.50952381,92.40633929,92.6484874,92.74293651,91.99781955,91.02021429,90.29564626,90.16993507,90.29888199,90.57797619,2.5,5
iq,2007,8,28,7/9/2007,0.3217667,0.2734,0.2545,0.3513,18.78,297.3857143,299.0071429,293.9314286,306.9,290.7,13.04,83.38714286,18.78,15.41571429,10.87142857,26.75,10.375,32.7,19.9,54.1,4,0,20.37,31.78,110.61,165.39,204.5,281.18,345.29,390.52,479.67,583.06,740.92,834.54,933.48,1030.52,1123.66,1273.99,1329.46,1446.53,1502.09,1527.79,1541.98,1603.78,1687.48,19.75,20.06666667,20.35,20.42,20.41666667,20,20.2125,20.07777778,20.22,20.29090909,20.43333333,20.56153846,20.61428571,20.74666667,20.79375,20.84705882,20.89444444,20.94736842,20.92,20.93333333,20.95454545,21.0173913,21.07083333,32.35,32.13333333,32.1,32.2,32.05,32.15714286,32.3625,32.37777778,32.49,32.53636364,32.66666667,32.73076923,32.85,32.92666667,33.03125,33.08235294,33.08333333,33.07894737,33.215,33.35714286,33.50909091,33.59130435,33.65,14.61,15.28380952,15.56857143,15.73257143,15.89833333,15.87571429,16.10607143,16.0552381,16.21085714,16.32961039,16.4775,16.56010989,16.68642857,16.81361905,16.90116071,16.93462185,16.98722222,17.03586466,16.98507143,16.93428571,16.87753247,16.89689441,16.96011905,80.73071429,84.71095238,87.04964286,87.93142857,88.56285714,88.66530612,89.43875,89.7047619,90.238,90.53181818,90.94797619,91.23824176,91.54459184,91.82961905,91.939375,91.87579832,92.13396825,92.25052632,91.56728571,90.65673469,89.98162338,89.87503106,90.01089286,3.5,7
iq,2007,8,29,7/16/2007,0.3075571,0.3397,0.3642429,0.3648429,26.29,296.0585714,296.75,294.9414286,303.6,291.1,39.52,94.24714286,26.29,16.39142857,7.728571429,26.53333333,7.833333333,31.3,20.9,22.9,1,0,45.07,46.66,58.07,136.9,191.68,230.79,307.47,371.58,416.81,505.96,609.35,767.21,860.83,959.77,1056.81,1149.95,1300.28,1355.75,1472.82,1528.38,1554.08,1568.27,1630.07,20.4,20.13333333,20.275,20.46,20.5,20.48571429,20.1125,20.28888889,20.16,20.28181818,20.34166667,20.46923077,20.58571429,20.63333333,20.75625,20.8,20.85,20.89473684,20.945,20.91904762,20.93181818,20.95217391,21.0125,32,32,31.925,31.94,32.05,31.94285714,32.05,32.24444444,32.27,32.38181818,32.43333333,32.56153846,32.62857143,32.74666667,32.825,32.92941176,32.98333333,32.98947368,32.99,33.12380952,33.26363636,33.41304348,33.49583333,15.90357143,15.20380952,15.56071429,15.73314286,15.84238095,15.96877551,15.94017857,16.13777778,16.08885714,16.22727273,16.33476191,16.47087912,16.54806122,16.6667619,16.78723214,16.87117647,16.90444444,16.95586466,17.00364286,16.95680272,16.90961039,16.85639752,16.87583333,88.81714286,85.23619048,87.095,88.48914286,88.98404762,89.37489796,89.36303572,89.97301587,90.159,90.60246753,90.84142857,91.20175824,91.45316327,91.72476191,91.98071429,92.07512605,92.00753968,92.24518797,92.35035714,91.69489796,90.81993507,90.16708075,90.05720238,2.5,5
iq,2007,8,30,7/23/2007,0.3589714,0.4017571,0.2960857,0.4225,27.91,297.64,299.0785714,294.3457143,308.2,290.1,11.64,84.15571429,27.91,15.84571429,12.35714286,27.35,10.1,33.2,20.7,11.9,8,0,54.2,72.98,74.57,85.98,164.81,219.59,258.7,335.38,399.49,444.72,533.87,637.26,795.12,888.74,987.68,1084.72,1177.86,1328.19,1383.66,1500.73,1556.29,1581.99,1596.18,20.8,20.5,20.275,20.36,20.5,20.52857143,20.5125,20.17777778,20.33,20.20909091,20.31666667,20.36923077,20.48571429,20.59333333,20.6375,20.75294118,20.79444444,20.84210526,20.885,20.93333333,20.90909091,20.92173913,20.94166667,32.25,32.4,32.3,32.18,32.15,32.21428571,32.1,32.17777778,32.34,32.35454545,32.45,32.49230769,32.60714286,32.66666667,32.775,32.84705882,32.94444444,32.99473684,33,33,33.12727273,33.26086957,33.40416667,16.11857143,15.88428572,15.36428572,15.61771429,15.75190476,15.84285714,15.95339286,15.92968254,16.10857143,16.06675325,16.19547619,16.29714286,16.42622449,16.5012381,16.61544643,16.73184874,16.81420635,16.8487218,16.90035714,16.9485034,16.9062987,16.86335404,16.81428571,89.20142858,87.26333334,84.96607143,86.50714286,87.76690476,88.29428572,88.7225,88.78444445,89.39128572,89.61324675,90.0652381,90.32714286,90.69846939,90.96666667,91.25169643,91.52042017,91.63515873,91.59428572,91.84071429,91.96013606,91.35220779,90.53018634,89.91660714,4.5,9
iq,2007,8,31,7/30/2007,0.4172286,0.3699286,0.3669714,0.4898714,70.88,296.7242857,297.9357143,293,305.6,290,25.5,82.57142857,70.88,14.71857143,11.5,24.25,9.75,34,16.4,55.9,5,0,98.79,125.08,143.86,145.45,156.86,235.69,290.47,329.58,406.26,470.37,515.6,604.75,708.14,866,959.62,1058.56,1155.6,1248.74,1399.07,1454.54,1571.61,1627.17,1652.87,18.55,19.33333333,19.475,19.5,19.7,19.91428571,20.0125,20.05555556,19.8,19.97272727,19.89166667,20.01538462,20.08571429,20.21333333,20.33125,20.38823529,20.51111111,20.56315789,20.62,20.67142857,20.72727273,20.71304348,20.73333333,33.6,32.83333333,32.8,32.64,32.48333333,32.41428571,32.4375,32.31111111,32.36,32.49090909,32.49166667,32.56923077,32.6,32.7,32.75,32.84705882,32.91111111,33,33.045,33.04761905,33.04545455,33.16521739,33.29166667,15.28214286,15.65190476,15.59285715,15.23514286,15.46785714,15.60428571,15.70232143,15.81619048,15.80857143,15.98220779,15.95440476,16.08186813,16.18438776,16.31238095,16.38982143,16.50386555,16.62,16.70390977,16.74221429,16.79646258,16.84714286,16.81118012,16.7739881,83.36357143,86.99142857,86.09035714,84.48714286,85.85119048,87.02469388,87.57892857,88.03904762,88.16314286,88.7712987,89.02642857,89.48879121,89.77316327,90.15666667,90.44196429,90.74109244,91.02325397,91.1581203,91.14314286,91.39931973,91.53337662,90.97043478,90.19857143,6.5,13
iq,2007,8,32,8/6/2007,0.2782429,0.2361286,0.2923,0.2669571,35.77,297.82,299.3428571,292.7085714,308.2,289.7,6.08,76.61857143,35.77,14.33714286,12.77142857,26.475,12,32.7,17.2,30.3,3,0,106.65,134.56,160.85,179.63,181.22,192.63,271.46,326.24,365.35,442.03,506.14,551.37,640.52,743.91,901.77,995.39,1094.33,1191.37,1284.51,1434.84,1490.31,1607.38,1662.94,16.8,18.1,18.8,19.02,19.11666667,19.34285714,19.575,19.7,19.77,19.56363636,19.74166667,19.68461538,19.81428571,19.89333333,20.025,20.14705882,20.21111111,20.33684211,20.395,20.45714286,20.51363636,20.57391304,20.56666667,33.35,33.3,32.8,32.78,32.65,32.51428571,32.45,32.46666667,32.35,32.39090909,32.50833333,32.50769231,32.57857143,32.60666667,32.7,32.74705882,32.83888889,32.9,32.985,33.02857143,33.03181818,33.03043478,33.14583333,14.52785714,14.96714286,15.32321429,15.34171429,15.08547619,15.30632653,15.44589286,15.55063492,15.66828572,15.6748052,15.84511905,15.83,15.9572449,16.0612381,16.18892857,16.26907563,16.38349206,16.49984962,16.58557143,16.62768707,16.68467532,16.73801242,16.70809524,79.595,81.1152381,84.39821429,84.196,83.17571429,84.5322449,85.72392857,86.36111111,86.897,87.11363636,87.75857143,88.07197802,88.5694898,88.89619048,89.31053572,89.62882353,89.95650794,90.26511278,90.43114286,90.4514966,90.72746753,90.88490683,90.37244048,4,8
iq,2007,8,33,8/13/2007,0.2666667,0.2719333,0.2438857,0.1964571,36.78,298.0914286,298.9428571,294.0728571,308,291.8,9.21,80.93571429,36.78,15.56571429,9.714285714,26.9,11,33.1,21.3,76.5,2,0,72.55,143.43,171.34,197.63,216.41,218,229.41,308.24,363.02,402.13,478.81,542.92,588.15,677.3,780.69,938.55,1032.17,1131.11,1228.15,1321.29,1471.62,1527.09,1644.16,19.25,18.3,18.9,19.3,19.4,19.42857143,19.5875,19.76666667,19.86,19.90909091,19.70833333,19.86153846,19.8,19.91333333,19.98125,20.1,20.21111111,20.26842105,20.385,20.43809524,20.49545455,20.54782609,20.60416667,32.9,33.26666667,33.25,32.86,32.83333333,32.71428571,32.5875,32.52222222,32.53,32.41818182,32.45,32.55384615,32.55,32.61333333,32.6375,32.72352941,32.76666667,32.85263158,32.91,32.99047619,33.03181818,33.03478261,33.03333333,14.95142857,14.87380953,15.11678572,15.37171429,15.37904762,15.15408163,15.33875,15.45920635,15.55214286,15.65896104,15.66571429,15.82362637,15.81112245,15.93114286,16.03026786,16.15226891,16.23,16.34045113,16.45314286,16.5370068,16.57941558,16.63602484,16.68916667,78.77714286,80.04190476,81.07035714,83.70571429,83.65261905,82.85571429,84.08267857,85.19190476,85.81857143,86.35506494,86.59880953,87.23373626,87.5622449,88.06057143,88.39866072,88.81789916,89.14587302,89.48172932,89.79864286,89.97897959,90.01896104,90.30173913,90.47035714,2.5,5
iq,2007,8,34,8/20/2007,0.3393714,0.3569714,0.3291286,0.3687143,9.06,298.7857143,300.6714286,294.1957143,308.1,294.3,12.4,79.33428571,9.06,15.75714286,11.57142857,27.125,10.825,33.3,19.9,22.1,7,0,45.84,81.61,152.49,180.4,206.69,225.47,227.06,238.47,317.3,372.08,411.19,487.87,551.98,597.21,686.36,789.75,947.61,1041.23,1140.17,1237.21,1330.35,1480.68,1536.15,20.6,19.46666667,18.7,19.1,19.4,19.47142857,19.4875,19.62222222,19.78,19.86363636,19.90833333,19.72307692,19.86428571,19.80666667,19.9125,19.97647059,20.08888889,20.19473684,20.25,20.36190476,20.41363636,20.46956522,20.52083333,33.2,33.03333333,33.275,33.26,32.93333333,32.9,32.7875,32.66666667,32.6,32.6,32.49166667,32.51538462,32.60714286,32.6,32.65625,32.67647059,32.75555556,32.79473684,32.875,32.92857143,33.00454545,33.04347826,33.04583333,15.66142857,15.22,15.09464286,15.24485715,15.43595238,15.43306123,15.22946429,15.3852381,15.489,15.57077922,15.66714286,15.67274725,15.81887755,15.80752381,15.92026786,16.01420168,16.13031746,16.20511278,16.31128572,16.42,16.50155844,16.5436646,16.59940476,80.135,78.96285714,79.865,80.72314286,82.97714286,83.03571429,82.41553571,83.55507937,84.60614286,85.22909091,85.77,86.04,86.6694898,87.01371429,87.51517857,87.86546219,88.29103175,88.62947368,88.97435714,89.30034014,89.49512987,89.55440994,89.84476191,4.5,9
iq,2007,8,35,8/27/2007,0.2787857,0.2463571,0.2349857,0.3737429,30.26,300.6671429,301.5928571,293.1242857,312.4,293.4,12.8,67.75714286,30.26,14.79428571,13.38571429,27.05,12.175,34.7,19.9,0,1,0,39.32,76.1,111.87,182.75,210.66,236.95,255.73,257.32,268.73,347.56,402.34,441.45,518.13,582.24,627.47,716.62,820.01,977.87,1071.49,1170.43,1267.47,1360.61,1510.94,19.9,20.36666667,19.575,18.94,19.23333333,19.47142857,19.525,19.53333333,19.65,19.79090909,19.86666667,19.90769231,19.73571429,19.86666667,19.8125,19.91176471,19.97222222,20.07894737,20.18,20.23333333,20.34090909,20.39130435,20.44583333,34,33.7,33.45,33.56,33.5,33.18571429,33.125,33,32.87,32.79090909,32.775,32.66153846,32.67142857,32.74666667,32.73125,32.77647059,32.78888889,32.85789474,32.89,32.96190476,33.00909091,33.07826087,33.1125,15.27571428,15.37238095,15.11357143,15.03457143,15.16976191,15.34428572,15.35321429,15.18111111,15.32614286,15.42584416,15.50607143,15.6,15.61,15.75057143,15.74419643,15.85403361,15.94642857,16.06,16.13457143,16.23904762,16.3461039,16.42732919,16.47077381,73.54571429,76.00904762,76.16142857,77.44342857,78.56214286,80.80285714,81.12589286,80.7868254,81.97528572,83.07441559,83.77309524,84.38439561,84.73408163,85.40866667,85.81017857,86.35294118,86.74833333,87.21030075,87.58585714,87.96401361,88.3211039,88.55,88.64619048,4,8
iq,2007,8,36,9/3/2007,0.27955,0.2826857,0.3277143,0.3280571,76.28,297.0985714,298.3571429,295.6828571,304.4,293.5,56.85,92.65714286,76.28,17.18285714,7.885714286,26.3,7.9,34,20.9,37.1,6,0,106.54,115.6,152.38,188.15,259.03,286.94,313.23,332.01,333.6,345.01,423.84,478.62,517.73,594.41,658.52,703.75,792.9,896.29,1054.15,1147.77,1246.71,1343.75,1436.89,20.4,20.23333333,20.5,19.84,19.26666667,19.47142857,19.65,19.67777778,19.67,19.76363636,19.88333333,19.94615385,19.97857143,19.81333333,19.93125,19.87647059,19.96666667,20.02105263,20.12,20.21428571,20.26363636,20.36521739,20.4125,34.35,34,33.775,33.56,33.63333333,33.57142857,33.2875,33.22222222,33.1,32.97272727,32.89166667,32.86923077,32.75714286,32.76,32.825,32.80588235,32.84444444,32.85263158,32.915,32.94285714,33.00909091,33.05217391,33.11666667,15.98857142,15.91142857,15.825,15.52742857,15.39261905,15.45734694,15.57410714,15.55650794,15.38128572,15.49493507,15.57226191,15.63505495,15.71306123,15.71485714,15.84008929,15.82882353,15.92785714,16.01150376,16.11614286,16.1844898,16.28194805,16.38248447,16.45880952,80.20714286,79.91619048,80.17107143,79.46057143,79.97904762,80.57571429,82.28464286,82.40714286,81.97385714,82.94636364,83.87297619,84.45648352,84.97530612,85.26228572,85.86169643,86.21294118,86.7031746,87.05932331,87.48264286,87.82734694,88.17733766,88.50962733,88.72113095,3.5,7
iq,2007,8,37,9/10/2007,0.2888167,0.2889571,0.2660714,0.3393,49.85,298.56,300.1214286,295.1628571,308.6,293,26.2,84.41285714,49.85,16.65,12.15714286,26.9,10.625,32.9,21.4,150.9,7,0,126.13,156.39,165.45,202.23,238,308.88,336.79,363.08,381.86,383.45,394.86,473.69,528.47,567.58,644.26,708.37,753.6,842.75,946.14,1104,1197.62,1296.56,1393.6,21.15,20.73333333,20.525,20.68,20.1,19.57142857,19.7125,19.84444444,19.85,19.82727273,19.9,20,20.05,20.07333333,19.9125,20.01764706,19.96111111,20.04210526,20.09,20.18095238,20.26818182,20.31304348,20.40833333,33.45,33.86666667,33.725,33.6,33.45,33.52857143,33.4875,33.24444444,33.19,33.08181818,32.96666667,32.89230769,32.87142857,32.76666667,32.76875,32.82941176,32.81111111,32.84736842,32.855,32.91428571,32.94090909,33.00434783,33.04583333,16.91642857,16.20904762,16.09607143,15.99,15.71452381,15.5722449,15.60642857,15.69365079,15.66585714,15.49662338,15.59119048,15.65516484,15.70755102,15.77552381,15.77330357,15.88773109,15.87444445,15.96586466,16.04342857,16.14156463,16.20564935,16.29795031,16.39363095,88.535,81.60904762,81.04035714,81.01942857,80.28595238,80.61244898,81.05535714,82.52111111,82.60771429,82.19558442,83.06857143,83.9145055,84.45336735,84.93780952,85.20919643,85.77647059,86.11293651,86.58263158,86.927,87.33646259,87.67214286,88.0136646,88.33892857,6.5,13
iq,2007,8,38,9/17/2007,0.3156571,0.3545,0.3326429,0.4172,58.22,298.5085714,300.7142857,295.8342857,309.2,293.3,34.27,86.70714286,58.22,17.36714286,12.4,27.2,10.83333333,33,21.6,16.3,5,0,108.07,184.35,214.61,223.67,260.45,296.22,367.1,395.01,421.3,440.08,441.67,453.08,531.91,586.69,625.8,702.48,766.59,811.82,900.97,1004.36,1162.22,1255.84,1354.78,21.5,21.3,20.95,20.74,20.83333333,20.31428571,19.825,19.92222222,20.02,20.00909091,19.975,20.03076923,20.11428571,20.15333333,20.16875,20.01176471,20.10555556,20.04736842,20.12,20.16190476,20.24545455,20.32608696,20.36666667,32.95,33.3,33.65,33.58,33.5,33.38571429,33.4625,33.43333333,33.22,33.17272727,33.075,32.96923077,32.9,32.88,32.78125,32.78235294,32.83888889,32.82105263,32.855,32.86190476,32.91818182,32.94347826,33.00416667,17.00857143,17.06666667,16.49857143,16.35028571,16.21952381,15.95061225,15.79660714,15.80206349,15.861,15.82051948,15.6525,15.7278022,15.77744898,15.81819048,15.875,15.86705882,15.96992064,15.95300752,16.03592857,16.10646259,16.19727273,16.25614907,16.3425,85.56,87.92571429,82.88357143,82.17371429,81.96738095,81.20326531,81.37428572,81.68333333,82.93971429,82.98038961,82.57154762,83.34846154,84.11397959,84.60361905,85.04839286,85.29731093,85.8281746,86.14421053,86.58885714,86.91653061,87.30785714,87.63018634,87.95922619,6,12
iq,2007,8,39,9/24/2007,0.2309,0.2363429,0.2308857,0.3128,59.79,299.6985714,301.4285714,295.3,310.6,292.7,10.3,78.56428571,59.79,16.80428571,13.8,27.83333333,11.7,34.1,21.1,34,2,0,118.01,167.86,244.14,274.4,283.46,320.24,356.01,426.89,454.8,481.09,499.87,501.46,512.87,591.7,646.48,685.59,762.27,826.38,871.61,960.76,1064.15,1222.01,1315.63,21.35,21.36666667,21.25,20.98,20.8,20.87142857,20.4125,19.96666667,20.04,20.11818182,20.1,20.06153846,20.10714286,20.18,20.2125,20.22352941,20.07222222,20.15789474,20.1,20.16666667,20.20454545,20.2826087,20.35833333,33.55,33.33333333,33.5,33.74,33.66666667,33.58571429,33.475,33.53333333,33.5,33.3,33.25,33.15384615,33.05,32.98,32.95625,32.85882353,32.85555556,32.90526316,32.885,32.91428571,32.91818182,32.96956522,32.99166667,17.08571428,16.94047619,17.00107143,16.55971428,16.42595238,16.30306122,16.05732143,15.90857143,15.90228572,15.94675325,15.9025,15.7410989,15.80469388,15.84590476,15.87982143,15.92966387,15.91912698,16.01383459,15.99557143,16.07251701,16.13818182,16.2236646,16.2789881,82.63571429,83.22809524,85.58535714,82.01971429,81.57214286,81.48122449,80.87339286,81.06206349,81.37142857,82.54194805,82.61238095,82.2632967,83.00673469,83.744,84.22616072,84.66697479,84.92325397,85.44586466,85.76521429,86.20673469,86.53688312,86.92770186,87.25244048,3.5,7
iq,2007,8,40,10/1/2007,0.3199714,0.2544167,0.3151,0.2934714,37.28,298.2814286,299.8214286,296.2871429,310.8,294.7,73.33,89.84428571,37.28,17.84,9.1,28.4,12.65,35.5,21.6,107.9,6,0,97.07,155.29,205.14,281.42,311.68,320.74,357.52,393.29,464.17,492.08,518.37,537.15,538.74,550.15,628.98,683.76,722.87,799.55,863.66,908.89,998.04,1101.43,1259.29,21.35,21.43333333,21.425,21.32,21.08333333,20.91428571,20.9625,20.54444444,20.13,20.18181818,20.24166667,20.21538462,20.17142857,20.20666667,20.26875,20.29411765,20.3,20.15263158,20.23,20.17142857,20.23181818,20.26521739,20.3375,34.8,34.2,33.875,33.9,34.03333333,33.92857143,33.825,33.7,33.73,33.68181818,33.48333333,33.42307692,33.32142857,33.21333333,33.1375,33.10588235,33.00555556,32.99473684,33.035,33.00952381,33.03181818,33.03043478,33.075,17.32214285,17.33714286,17.16535714,17.16885714,16.77309524,16.62795918,16.49517857,16.25539683,16.10171429,16.07844156,16.10452381,16.05153846,15.89102041,15.94038095,15.97053571,15.99512605,16.03579365,16.02022556,16.10514286,16.08340136,16.15285714,16.21217391,16.2910119,84.20428571,85.03857143,84.88214285,86.43714286,83.32380952,82.75387755,82.52660714,81.87015873,81.94028571,82.14168831,83.15047619,83.16868132,82.80479592,83.46257143,84.12526786,84.55663866,84.95460318,85.18225564,85.66578571,85.95945578,86.37207792,86.68068323,87.04922619,4,8
iq,2007,8,41,10/8/2007,0.3851857,0.4050714,0.3106286,0.4381286,39.09,299.5757143,301.3857143,295.4471429,309.6,294.8,38.28,80.45,39.09,17.01,11.6,28.4,10.6,34.2,21.8,145.1,11,0,76.37,136.16,194.38,244.23,320.51,350.77,359.83,396.61,432.38,503.26,531.17,557.46,576.24,577.83,589.24,668.07,722.85,761.96,838.64,902.75,947.98,1037.13,1140.52,21.7,21.5,21.525,21.5,21.4,21.18571429,21.025,21.05555556,20.67,20.28181818,20.31666667,20.36153846,20.32857143,20.28,20.30625,20.35882353,20.37777778,20.37894737,20.235,20.3047619,20.24545455,20.3,20.32916667,34.85,34.6,34.2,33.94,33.95,34.05714286,33.9625,33.86666667,33.75,33.77272727,33.725,33.53846154,33.47857143,33.38,33.275,33.2,33.16666667,33.06842105,33.055,33.09047619,33.06363636,33.0826087,33.07916667,17.425,17.21809524,17.25535714,17.13428571,17.14238095,16.80693877,16.67571429,16.55238095,16.33085714,16.18428571,16.15607143,16.17417582,16.12,15.96561905,16.00723214,16.03168067,16.05150794,16.08706767,16.06971429,16.14823129,16.12551948,16.19012422,16.24541667,85.14714286,82.95285714,83.89142857,83.99571428,85.43928571,82.91326531,82.46589286,82.29587302,81.72814286,81.80480519,82.00071429,82.94274725,82.9744898,82.64780952,83.27428571,83.90907563,84.32849206,84.7175188,84.94564286,85.41741497,85.70902597,86.11459627,86.42107143,8.5,17
